recorded_at,Installation_Date,Measurement_Time,Fiber_Utilization,Latency_ms,Packet_Loss_Percent,Uptime_Performance,Fiber_Type,Cable_Length_km,Used_Fiber_Strands,Unused_Fiber_Strands,Connector_Type,Patch_Panel_Type,Optical_Power_dBm,Optical_Loss_dB,Attenuation_Rate,Bit_Error_Rate,Jitter_ms,Data_Rate_Unit,Data_Transmission_Rate,Error_Logs,Recent_Fiber_Breaks,Avg_Downtime_per_Fault_min,Signal_Degradation_Rate_Percent,Historical_Maintenance_Frequency,Fiber_Cut_Detection,Bending_Losses,Interference,Weather_Conditions,Fiber_Location,Nearby_Construction,Distance_from_Network_Node_km,Power_Supply_Stability,ONT_OLT_Signal_Strength,Router_Modem_Logs,Battery_Backup,Voltage_Stability,Device_Overheating,Alarms,Users_Affected,Customer_Complaints,SLA_Priority,Service_Type,Customer_Downtime_Tolerance,Truck_Roll_Requirement,Truck_Roll_Decision,Time_Range,Geographic_Region,Network_Node_Type,Issue_Type,Technician_Skill_Level,Customer_SLA_Priority,Customer_Satisfaction_Score,Complaint_Resolution_Time,Bandwidth_Gbps,Noise_dB,Customer_Churn_Rate,Maintenance_Type,Self_Service_Resolution,Technical_Efficiency,Ticket_Closure_Rate,First_Fix_Rate
2023-03-13 15:00:00,2023-03-13,15:00:00,65.38709965926417,100.0,3.2775091477691194,99.6832725023008,Underground,41.55,24,8,ST,Patch_A,-27.91,4.06,0.44,3.13625374430196e-05,2.86,Gbps,9.03,Minor error detected,2,27.41,2.07,11,No,Yes,None,Storm,Inside Building,Yes,43.45,Fluctuating,-8.37,Rebooted,Yes,Stable,Yes,No alarms,11,19,Low,VoIP,Medium,not required,Not Required,Last 24 Hours,"Chicago, IL, 60601, Zone C, (41.8781,-87.6298)",Core,Fiber Break,Network Engineer,Enterprise,5,99.55,8.21,3.66,3.44,Unplanned,12.98,10.29,94.56,47.52
2023-03-13 16:00:00,2023-03-13,16:00:00,66.6078401901311,100.0,3.5455992369737483,99.79437503156925,Multi-mode,11.31,12,16,ST,Patch_A,-28.25,1.03,0.31,0.00017026996685945715,1.89,Mbps,230.13,No errors,3,81.21,3.4,3,No,No,Other,Temperature,Aerial,Yes,43.45,Unstable,-0.09,OK,Yes,Unstable,Yes,High temperature alarm,49,1,High,Enterprise,Medium,required,Required,Last Month,"Phoenix, AZ, 85001, Zone E, (33.4484,-112.0740)",Access,Fiber Break,Network Engineer,Government,7,155.59,7.78,1.06,8.72,Planned,39.72,61.78,54.8,53.27
2023-03-13 17:00:00,2023-03-13,17:00:00,66.5660370022028,96.8472156860315,3.1705647430445993,99.61063772927203,Underground,20.03,24,16,SC,Patch_A,-2.19,0.64,0.3,0.0006329342475371643,5.57,Mbps,549.34,Connection lost,4,13.43,5.97,7,No,No,None,Rain,Inside Building,Yes,3.28,Unstable,-22.22,Error,No,Stable,Yes,No alarms,15,6,Medium,VoIP,Low,not required,Not Required,Last Month,"Los Angeles, CA, 90001, Zone B, (34.0522,-118.2437)",Aggregation,Power Outage,Splicer,Enterprise,2,149.54,8.63,2.33,5.05,Unplanned,98.47,17.38,70.24,21.86
2023-03-13 18:00:00,2023-03-13,18:00:00,66.80069176882037,99.80029638548329,3.193569958874083,99.527164366551,Multi-mode,20.54,24,0,LC,Patch_A,-10.55,3.63,0.45,0.00041987095191189954,2.23,Mbps,149.18,Connection lost,8,55.03,9.25,0,No,No,None,Rain,Underground,Yes,42.31,Fluctuating,-7.94,OK,Yes,Unstable,Yes,Voltage fluctuation alarm,83,32,Medium,Enterprise,Medium,not required,Not Required,Last 7 Days,"Phoenix, AZ, 85001, Zone E, (33.4484,-112.0740)",Aggregation,Fiber Break,Splicer,Enterprise,1,120.59,6.58,4.9,2.4,Planned,98.89,7.49,18.71,51.41
2023-03-13 19:00:00,2023-03-13,19:00:00,69.35602156039722,100.0,3.1615433997607547,99.46814638370343,Aerial,48.91,12,16,SC,Patch_A,-18.61,0.87,0.45,0.0005081642822943843,2.08,Mbps,870.99,Minor error detected,8,59.64,9.2,7,No,Yes,Rodents,Temperature,Inside Building,No,30.41,Stable,-13.46,Timeout,Yes,Fluctuating,No,No alarms,61,49,High,Enterprise,Low,required,Required,Custom Date Range,"New York, NY, 10001, Zone A, (40.7128,-74.0060)",Core,Signal Degradation,Network Engineer,Residential,4,227.21,5.51,2.77,3.85,Planned,60.24,42.66,65.42,25.53
2023-03-13 20:00:00,2023-03-13,20:00:00,68.17287878272556,98.74887459698094,3.295811415050848,99.66330972757237,Multi-mode,9.13,24,16,LC,Patch_A,-7.35,4.26,0.31,6.297234576229172e-05,9.91,Mbps,679.13,Error code 404,2,46.38,2.88,10,No,Yes,Water,Rain,Underground,No,19.08,Stable,-20.61,Error,No,Stable,No,Network error alarm,43,41,Medium,Broadband,Medium,required,Required,Last Month,"Houston, TX, 77001, Zone D, (29.7604,-95.3698)",Aggregation,Power Outage,Network Engineer,Residential,3,15.32,4.37,4.69,1.06,Planned,70.93,21.96,88.2,20.23
2023-03-13 21:00:00,2023-03-13,21:00:00,69.26707354506564,99.54048166385576,3.3384507406983857,99.84700061636084,Single-mode,39.98,12,4,ST,Patch_B,-9.83,3.66,0.45,0.000834135404275146,8.04,Mbps,993.7,Minor error detected,6,23.05,7.36,0,No,No,Other,Temperature,Aerial,Yes,2.92,Stable,-25.18,Error,Yes,Unstable,Yes,Voltage fluctuation alarm,15,5,Low,VoIP,Low,required,Required,Custom Date Range,"Phoenix, AZ, 85001, Zone E, (33.4484,-112.0740)",Customer Premises,Equipment Failure,Splicer,Enterprise,4,173.79,3.01,4.07,9.04,Unplanned,95.13,36.12,13.95,27.57
2023-03-13 22:00:00,2023-03-13,22:00:00,68.86268824019785,100.0,3.1880568743506217,99.59785714107157,Underground,16.78,96,8,ST,Patch_A,-14.06,4.22,0.46,0.0007845058177906151,7.51,Mbps,101.18,Connection lost,5,43.28,7.76,10,Yes,Yes,Water,Storm,Aerial,No,33.92,Fluctuating,-3.12,OK,No,Stable,Yes,Voltage fluctuation alarm,79,6,High,VoIP,Medium,required,Required,Last 7 Days,"Los Angeles, CA, 90001, Zone B, (34.0522,-118.2437)",Access,Equipment Failure,Network Engineer,Enterprise,1,104.26,6.02,3.33,4.08,Unplanned,44.99,25.97,12.71,0.28
2023-03-13 23:00:00,2023-03-13,23:00:00,68.42732583374341,100.0,3.124246087217298,99.60884396327154,Multi-mode,36.57,24,4,LC,Patch_A,-27.03,1.57,0.33,0.0001853547903678738,7.96,Mbps,248.27,Minor error detected,3,41.17,8.09,0,No,No,Rodents,Temperature,Inside Building,No,16.48,Stable,-12.14,Rebooted,Yes,Unstable,Yes,Network error alarm,79,43,Medium,VoIP,Medium,not required,Not Required,Last 7 Days,"Houston, TX, 77001, Zone D, (29.7604,-95.3698)",Aggregation,Equipment Failure,Splicer,Residential,2,174.17,9.01,1.75,9.8,Unplanned,13.69,9.26,30.4,57.02
2023-03-14 00:00:00,2023-03-14,00:00:00,70.62487953771779,98.89938969230916,2.9650409158566005,99.4669279923217,Underground,21.06,12,4,LC,Patch_B,-5.63,1.65,0.22,0.0006343297229280222,9.69,Mbps,878.39,Connection lost,4,60.41,5.71,6,Yes,No,None,Storm,Aerial,Yes,23.44,Fluctuating,-5.25,OK,No,Unstable,No,Network error alarm,73,17,Medium,Broadband,High,not required,Not Required,Last 7 Days,"Houston, TX, 77001, Zone D, (29.7604,-95.3698)",Customer Premises,Fiber Break,ONT/OLT Specialist,Government,1,165.3,6.35,1.52,3.48,Planned,66.89,56.03,16.17,38.75
2023-03-14 01:00:00,2023-03-14,01:00:00,72.27571223569385,97.55614295643305,3.18024234357632,99.21522701018664,Aerial,28.96,48,8,ST,Patch_B,-4.02,3.39,0.2,0.0008183153933390601,5.78,Gbps,3.99,Error code 404,9,81.29,0.11,0,Yes,No,Other,Rain,Inside Building,Yes,34.12,Stable,-13.64,OK,Yes,Stable,No,No alarms,5,42,Low,Enterprise,Medium,not required,Not Required,Custom Date Range,"Houston, TX, 77001, Zone D, (29.7604,-95.3698)",Core,Power Outage,Splicer,Enterprise,3,12.35,9.28,3.22,8.36,Unplanned,96.01,2.7,11.06,89.87
2023-03-14 02:00:00,2023-03-14,02:00:00,73.90273150769512,97.50503481445016,3.1845046733107085,99.17182360010176,Aerial,41.65,24,8,ST,Patch_C,-24.83,0.25,0.36,0.0006408544955614637,2.28,Mbps,471.64,No errors,1,116.22,7.62,8,No,Yes,Water,Rain,Inside Building,No,45.6,Unstable,-23.4,Error,No,Stable,Yes,No alarms,83,28,Low,Enterprise,Medium,not required,Not Required,Last Month,"Houston, TX, 77001, Zone D, (29.7604,-95.3698)",Aggregation,Fiber Break,Splicer,Government,4,75.63,4.21,2.16,2.56,Planned,69.72,96.64,67.83,4.07
2023-03-14 03:00:00,2023-03-14,03:00:00,76.51368912200378,99.85049285296888,3.56474281046131,99.1101270424106,Single-mode,40.23,96,16,SC,Patch_A,-4.48,3.66,0.3,0.0003103987848977496,8.64,Mbps,862.05,No errors,10,18.16,1.07,7,No,Yes,Rodents,Rain,Inside Building,Yes,41.29,Unstable,-19.87,Timeout,No,Fluctuating,Yes,No alarms,88,18,Low,Enterprise,Low,not required,Not Required,Last 24 Hours,"Houston, TX, 77001, Zone D, (29.7604,-95.3698)",Customer Premises,Signal Degradation,Splicer,Enterprise,1,53.49,7.26,3.99,0.76,Unplanned,80.33,34.13,21.38,4.32
2023-03-14 04:00:00,2023-03-14,04:00:00,76.5556968052693,100.0,3.5526106476983856,99.59547033967971,Aerial,43.33,12,16,ST,Patch_A,-3.66,4.2,0.5,0.0006561114943670167,7.45,Gbps,5.66,Minor error detected,6,104.89,1.17,12,Yes,No,None,Temperature,Inside Building,No,22.58,Stable,-18.55,Rebooted,Yes,Fluctuating,Yes,Network error alarm,29,24,Medium,Broadband,Medium,required,Required,Custom Date Range,"Los Angeles, CA, 90001, Zone B, (34.0522,-118.2437)",Core,Power Outage,Network Engineer,Residential,6,48.41,6.84,3.8,0.32,Planned,42.27,69.52,66.7,88.59
2023-03-14 05:00:00,2023-03-14,05:00:00,77.91960274785923,99.25877133582779,3.410929294316293,99.68206230475185,Multi-mode,3.07,24,0,LC,Patch_A,-13.52,2.13,0.43,0.00021046253722146457,4.2,Gbps,1.67,Connection lost,3,34.82,6.06,0,Yes,Yes,None,Storm,Underground,Yes,19.45,Fluctuating,-0.81,OK,Yes,Fluctuating,Yes,No alarms,62,3,Medium,Broadband,Medium,not required,Not Required,Last 7 Days,"New York, NY, 10001, Zone A, (40.7128,-74.0060)",Customer Premises,Fiber Break,Splicer,Government,2,177.55,7.03,1.56,6.06,Planned,9.65,81.04,86.19,12.66
2023-03-14 06:00:00,2023-03-14,06:00:00,77.29906923467232,100.0,3.1081864157937273,99.406538804601,Aerial,34.63,24,4,SC,Patch_A,-10.31,3.85,0.43,0.00031825567902442364,4.79,Gbps,8.35,No errors,1,71.37,9.84,1,Yes,No,Water,Storm,Underground,No,12.07,Stable,-29.83,Timeout,No,Stable,Yes,High temperature alarm,60,50,Medium,IPTV,Medium,not required,Not Required,Last 24 Hours,"Chicago, IL, 60601, Zone C, (41.8781,-87.6298)",Core,Equipment Failure,Splicer,Residential,10,65.1,6.81,3.51,3.12,Planned,16.89,27.91,65.2,0.22
2023-03-14 07:00:00,2023-03-14,07:00:00,77.9474019396492,94.30291475873985,2.7475584805425384,99.29358400376681,Single-mode,7.09,24,8,LC,Patch_C,-18.53,0.96,0.49,0.00024007041303752557,4.17,Gbps,8.82,Connection lost,10,66.06,2.43,1,No,No,None,Rain,Aerial,Yes,18.68,Fluctuating,-0.43,Timeout,No,Fluctuating,Yes,No alarms,69,12,High,VoIP,Medium,not required,Not Required,Last 24 Hours,"New York, NY, 10001, Zone A, (40.7128,-74.0060)",Access,Equipment Failure,Network Engineer,Enterprise,5,119.19,2.99,2.47,4.44,Unplanned,98.27,74.87,11.94,17.89
2023-03-14 08:00:00,2023-03-14,08:00:00,77.68711583091383,96.60044615948405,2.4307312919414406,99.49786066285269,Underground,20.85,96,16,SC,Patch_B,-21.55,1.68,0.47,0.0005569255454651042,9.31,Gbps,6.75,Error code 404,5,67.28,6.46,1,No,Yes,Rodents,Rain,Underground,No,5.64,Unstable,-0.59,Rebooted,No,Unstable,Yes,Network error alarm,22,31,Low,Enterprise,Medium,not required,Not Required,Last 24 Hours,"Chicago, IL, 60601, Zone C, (41.8781,-87.6298)",Aggregation,Signal Degradation,ONT/OLT Specialist,Residential,8,66.81,2.29,1.62,8.19,Planned,49.32,83.24,57.36,82.39
2023-03-14 09:00:00,2023-03-14,09:00:00,77.88110776089925,93.12101860192786,2.4841566221437374,99.91554921742667,Underground,27.47,12,8,LC,Patch_B,-8.34,4.87,0.3,0.00010822753853890186,3.5,Gbps,5.03,Minor error detected,10,87.08,3.04,5,No,No,None,Storm,Aerial,No,48.56,Fluctuating,-0.12,Timeout,No,Stable,Yes,Network error alarm,13,26,High,IPTV,High,required,Required,Last 24 Hours,"Phoenix, AZ, 85001, Zone E, (33.4484,-112.0740)",Access,Signal Degradation,ONT/OLT Specialist,Government,4,143.45,9.81,2.06,2.48,Unplanned,1.2,24.13,39.36,80.27
2023-03-14 10:00:00,2023-03-14,10:00:00,79.07142181177308,92.3961367191216,2.5859016267897244,99.59835255497909,Aerial,20.2,48,16,ST,Patch_A,-4.14,4.93,0.25,0.0009333104470379584,9.64,Mbps,669.19,Connection lost,1,46.42,8.99,3,Yes,No,Other,Temperature,Aerial,No,28.74,Stable,-15.7,OK,No,Unstable,No,High temperature alarm,50,50,Low,IPTV,Medium,required,Required,Last 24 Hours,"Houston, TX, 77001, Zone D, (29.7604,-95.3698)",Access,Signal Degradation,Network Engineer,Residential,5,175.73,1.41,4.48,3.09,Planned,95.54,99.25,34.34,34.01
2023-03-14 11:00:00,2023-03-14,11:00:00,77.43498044530614,90.15679692986932,2.2696634863832976,99.22236767795128,Multi-mode,26.03,48,0,LC,Patch_A,-10.38,2.61,0.42,0.00033351302015051317,9.11,Gbps,7.36,Minor error detected,9,38.97,5.94,7,No,No,Other,Rain,Inside Building,No,6.48,Unstable,-1.09,Error,Yes,Unstable,Yes,Voltage fluctuation alarm,47,33,Medium,VoIP,Low,required,Required,Last 7 Days,"Phoenix, AZ, 85001, Zone E, (33.4484,-112.0740)",Aggregation,Equipment Failure,Splicer,Government,9,86.15,5.21,1.8,8.45,Unplanned,49.78,2.07,31.85,66.8
2023-03-14 12:00:00,2023-03-14,12:00:00,81.61975499667706,87.5674339784275,2.4486711491985207,99.59656071302564,Single-mode,49.83,48,0,SC,Patch_A,-14.65,4.68,0.31,0.00021897090813567424,6.34,Gbps,9.04,Connection lost,1,102.49,2.07,0,No,No,Water,Temperature,Inside Building,Yes,17.71,Fluctuating,-18.13,Timeout,Yes,Unstable,No,High temperature alarm,29,27,High,Broadband,Low,not required,Not Required,Last Month,"Phoenix, AZ, 85001, Zone E, (33.4484,-112.0740)",Access,Fiber Break,ONT/OLT Specialist,Residential,2,148.69,4.83,1.44,4.93,Planned,83.63,21.7,92.94,50.72
2023-03-14 13:00:00,2023-03-14,13:00:00,79.60772023367765,89.88908755318454,2.3520589388618327,99.67448354849982,Multi-mode,6.85,12,8,LC,Patch_C,-25.23,2.66,0.34,0.0004965503170520177,5.84,Gbps,9.6,Connection lost,6,27.19,2.62,9,No,No,Rodents,Rain,Inside Building,No,27.4,Fluctuating,-29.21,Error,Yes,Stable,Yes,Network error alarm,80,8,High,IPTV,Medium,not required,Not Required,Last 24 Hours,"Chicago, IL, 60601, Zone C, (41.8781,-87.6298)",Access,Equipment Failure,ONT/OLT Specialist,Residential,2,199.72,4.24,1.76,8.28,Planned,54.85,78.0,74.25,90.47
2023-03-14 14:00:00,2023-03-14,14:00:00,77.1793430081022,88.95368515056076,2.3814175412589424,99.50082500212454,Single-mode,33.81,48,0,SC,Patch_C,-28.4,1.53,0.39,0.00027699854145689764,3.76,Mbps,844.03,Error code 404,0,22.45,4.32,3,No,Yes,None,Rain,Inside Building,Yes,26.69,Unstable,-23.27,Rebooted,Yes,Stable,No,Voltage fluctuation alarm,100,7,Low,Broadband,Medium,not required,Not Required,Last Month,"Los Angeles, CA, 90001, Zone B, (34.0522,-118.2437)",Customer Premises,Equipment Failure,Network Engineer,Government,6,31.67,8.04,1.07,3.74,Planned,10.17,19.41,13.38,5.64
2023-03-14 15:00:00,2023-03-14,15:00:00,79.49556475510234,89.6466929140222,2.7038616669100275,99.60775081934904,Aerial,19.86,96,8,LC,Patch_B,-16.63,1.41,0.47,0.000534904551478558,0.28,Gbps,8.19,Minor error detected,6,2.86,1.22,9,Yes,Yes,None,Temperature,Inside Building,No,1.87,Stable,-1.64,Rebooted,Yes,Fluctuating,Yes,High temperature alarm,17,20,High,Broadband,Medium,required,Required,Last Month,"Houston, TX, 77001, Zone D, (29.7604,-95.3698)",Core,Equipment Failure,ONT/OLT Specialist,Government,6,173.45,7.71,2.72,3.98,Unplanned,61.56,69.83,47.6,81.32
2023-03-14 16:00:00,2023-03-14,16:00:00,81.0788901430282,89.55285175626383,2.883229530083134,99.08060127154566,Single-mode,6.74,12,16,ST,Patch_A,-28.52,4.65,0.33,0.00034850980127293574,1.36,Mbps,102.52,Timeout error,9,26.06,0.79,10,No,No,None,Temperature,Inside Building,Yes,47.55,Unstable,-29.59,Timeout,No,Fluctuating,Yes,High temperature alarm,20,45,High,VoIP,High,not required,Not Required,Custom Date Range,"Phoenix, AZ, 85001, Zone E, (33.4484,-112.0740)",Access,Fiber Break,ONT/OLT Specialist,Government,3,84.32,9.15,0.74,1.67,Planned,99.74,85.55,31.82,17.06
2023-03-14 17:00:00,2023-03-14,17:00:00,82.32712977713251,90.50693341071008,2.8295234005019676,99.08127637286509,Single-mode,8.02,24,4,ST,Patch_A,-12.92,0.94,0.43,0.00013206767870223003,7.57,Gbps,2.36,Connection lost,4,62.71,6.8,4,No,Yes,Other,Temperature,Underground,No,13.84,Stable,-13.62,Error,Yes,Fluctuating,No,Voltage fluctuation alarm,78,29,Medium,IPTV,Low,required,Required,Last 7 Days,"New York, NY, 10001, Zone A, (40.7128,-74.0060)",Aggregation,Equipment Failure,Network Engineer,Enterprise,9,38.21,4.56,4.09,9.16,Planned,3.47,95.92,97.79,39.16
2023-03-14 18:00:00,2023-03-14,18:00:00,83.58382079566107,90.66057719283059,2.65128495541891,99.1468406074337,Aerial,47.47,96,0,LC,Patch_A,-18.52,2.94,0.28,0.00026589597613202004,4.77,Gbps,1.16,Connection lost,0,65.08,4.07,8,Yes,No,Rodents,Temperature,Aerial,Yes,0.91,Stable,-27.73,OK,Yes,Fluctuating,Yes,High temperature alarm,6,28,Low,Enterprise,High,not required,Not Required,Last 24 Hours,"Houston, TX, 77001, Zone D, (29.7604,-95.3698)",Customer Premises,Signal Degradation,ONT/OLT Specialist,Residential,1,135.5,6.08,1.13,8.97,Unplanned,84.18,47.42,97.8,19.2
2023-03-14 19:00:00,2023-03-14,19:00:00,83.55932724996724,88.09459274445345,2.2209218751530493,99.33169463534126,Multi-mode,43.99,24,16,LC,Patch_A,-7.28,2.82,0.41,0.0004384404065216803,1.58,Mbps,199.04,No errors,5,31.28,7.26,4,No,No,None,Storm,Aerial,No,3.91,Fluctuating,-21.41,Error,No,Unstable,No,Voltage fluctuation alarm,22,8,High,IPTV,High,required,Required,Last Month,"Los Angeles, CA, 90001, Zone B, (34.0522,-118.2437)",Core,Signal Degradation,Splicer,Government,3,62.04,9.03,2.99,9.84,Unplanned,23.55,97.11,31.95,70.26
2023-03-14 20:00:00,2023-03-14,20:00:00,81.76481850699558,90.08712638334774,2.077091211304565,99.12891544488275,Aerial,45.36,48,4,LC,Patch_C,-20.83,3.72,0.2,3.0294196186399146e-05,2.71,Mbps,25.52,Minor error detected,6,9.6,1.1,12,Yes,No,Water,Storm,Inside Building,No,29.05,Stable,-27.36,Timeout,No,Stable,No,No alarms,9,12,Medium,Enterprise,Medium,required,Required,Custom Date Range,"Houston, TX, 77001, Zone D, (29.7604,-95.3698)",Access,Signal Degradation,Network Engineer,Enterprise,8,198.91,9.94,0.63,4.02,Planned,39.39,41.16,35.21,67.83
2023-03-14 21:00:00,2023-03-14,21:00:00,81.91642762338303,89.09961321702511,2.0348651635390262,99.14605287716343,Single-mode,49.58,96,4,SC,Patch_B,-12.21,2.55,0.46,0.0007706427563722351,9.48,Gbps,1.38,Timeout error,0,89.61,6.1,10,Yes,No,Rodents,Rain,Underground,Yes,6.98,Stable,-4.21,Error,Yes,Fluctuating,No,Voltage fluctuation alarm,32,17,High,Enterprise,Medium,not required,Not Required,Last Month,"Phoenix, AZ, 85001, Zone E, (33.4484,-112.0740)",Access,Signal Degradation,Splicer,Enterprise,8,19.87,9.72,4.89,8.19,Unplanned,37.27,21.81,59.94,54.79
2023-03-14 22:00:00,2023-03-14,22:00:00,80.5621042003588,85.98644941970561,1.8374292581087894,98.96096795195152,Aerial,10.49,12,4,LC,Patch_B,-13.87,1.43,0.21,0.0006218249427658513,3.73,Mbps,94.77,Error code 404,8,91.2,4.43,2,No,Yes,Rodents,Rain,Inside Building,No,2.18,Unstable,-12.27,Error,Yes,Unstable,Yes,High temperature alarm,88,37,Medium,Broadband,Low,not required,Not Required,Last 24 Hours,"New York, NY, 10001, Zone A, (40.7128,-74.0060)",Aggregation,Equipment Failure,Splicer,Government,4,32.69,7.46,2.27,4.15,Unplanned,89.88,51.39,47.93,69.82
2023-03-14 23:00:00,2023-03-14,23:00:00,82.5123436671943,85.13021909777379,1.8111778646903285,99.01204470308637,Single-mode,17.84,96,16,LC,Patch_C,-29.86,0.93,0.41,0.000601360005918747,9.09,Mbps,103.23,Timeout error,6,119.74,0.58,10,Yes,Yes,None,Rain,Underground,No,19.04,Unstable,-2.94,Rebooted,No,Stable,No,No alarms,33,21,High,Enterprise,Medium,required,Required,Last 7 Days,"Phoenix, AZ, 85001, Zone E, (33.4484,-112.0740)",Access,Equipment Failure,Network Engineer,Government,8,129.83,2.29,4.11,4.54,Planned,50.45,64.98,21.31,63.96
2023-03-15 00:00:00,2023-03-15,00:00:00,82.21822890419003,88.13173867904241,1.8265482412820822,98.83297543861377,Aerial,33.49,24,16,SC,Patch_A,-27.83,3.14,0.21,0.0005460503858328342,3.12,Gbps,2.97,Error code 404,0,108.1,5.45,3,No,No,Other,Storm,Underground,No,31.18,Stable,-9.35,Timeout,Yes,Stable,Yes,Network error alarm,77,30,Medium,VoIP,Low,required,Required,Last 7 Days,"Los Angeles, CA, 90001, Zone B, (34.0522,-118.2437)",Aggregation,Equipment Failure,ONT/OLT Specialist,Government,10,145.46,1.21,3.84,8.3,Unplanned,44.72,45.8,66.04,77.64
2023-03-15 01:00:00,2023-03-15,01:00:00,80.567234510605,89.8321821632694,1.7815770449204664,98.75135527078173,Underground,24.24,12,8,ST,Patch_B,-21.29,3.62,0.28,0.0005903135820118963,5.48,Gbps,3.75,Timeout error,2,111.2,0.83,9,Yes,Yes,Rodents,Temperature,Aerial,No,5.68,Fluctuating,-0.87,Error,No,Stable,No,Network error alarm,99,34,Medium,IPTV,High,required,Required,Last 24 Hours,"Chicago, IL, 60601, Zone C, (41.8781,-87.6298)",Access,Signal Degradation,Network Engineer,Enterprise,8,177.87,8.43,3.57,1.77,Planned,81.8,56.7,33.41,23.94
2023-03-15 02:00:00,2023-03-15,02:00:00,79.92446282729902,89.13487789445368,1.6515765287557744,98.55219219182368,Underground,20.98,96,4,LC,Patch_B,-3.53,2.89,0.35,0.000934652018055268,0.3,Gbps,9.78,Timeout error,4,95.99,8.28,6,Yes,No,Water,Rain,Aerial,Yes,15.74,Unstable,-14.7,Timeout,Yes,Unstable,Yes,Network error alarm,70,41,Low,Broadband,Low,required,Required,Last Month,"New York, NY, 10001, Zone A, (40.7128,-74.0060)",Access,Fiber Break,ONT/OLT Specialist,Enterprise,1,69.63,8.57,4.14,2.2,Planned,4.89,41.64,65.37,42.89
2023-03-15 03:00:00,2023-03-15,03:00:00,80.75032573585027,88.43636248581683,1.68530746314912,98.68241944018841,Aerial,17.95,96,4,LC,Patch_C,-25.59,3.72,0.33,8.570202241529881e-06,5.27,Mbps,78.3,Minor error detected,3,74.24,6.32,0,No,Yes,Rodents,Storm,Underground,No,20.95,Fluctuating,-10.84,OK,Yes,Fluctuating,No,High temperature alarm,49,41,Medium,Broadband,Low,required,Required,Custom Date Range,"Los Angeles, CA, 90001, Zone B, (34.0522,-118.2437)",Aggregation,Power Outage,Splicer,Residential,3,203.6,7.72,0.5,3.15,Planned,8.65,52.48,38.37,15.16
2023-03-15 04:00:00,2023-03-15,04:00:00,79.62287663024232,87.79309238338206,1.7736955930630018,98.85410966351975,Multi-mode,29.73,96,4,ST,Patch_A,-8.67,0.79,0.26,4.7800661858039617e-05,6.41,Gbps,7.41,No errors,1,16.3,5.57,10,Yes,No,Other,Rain,Aerial,Yes,8.06,Unstable,-12.71,Timeout,Yes,Stable,No,No alarms,30,9,High,Enterprise,Low,not required,Not Required,Last 7 Days,"Los Angeles, CA, 90001, Zone B, (34.0522,-118.2437)",Core,Power Outage,ONT/OLT Specialist,Enterprise,1,229.22,3.52,3.39,7.88,Unplanned,2.17,95.26,70.02,42.96
2023-03-15 05:00:00,2023-03-15,05:00:00,77.97843583910945,91.94658835050375,1.5556157775744326,98.80718554952827,Single-mode,28.82,96,8,ST,Patch_B,-0.8,4.42,0.3,0.0001914942184373924,2.42,Gbps,1.85,Timeout error,0,75.06,1.33,5,No,No,Water,Storm,Underground,Yes,25.35,Unstable,-15.47,OK,Yes,Unstable,Yes,Voltage fluctuation alarm,16,8,Medium,Broadband,High,required,Required,Last 7 Days,"Phoenix, AZ, 85001, Zone E, (33.4484,-112.0740)",Customer Premises,Power Outage,Splicer,Government,2,124.78,6.76,1.33,3.73,Unplanned,68.8,49.98,66.78,70.17
2023-03-15 06:00:00,2023-03-15,06:00:00,78.46581026209327,92.71045925496685,1.8378022535236866,98.81483314852028,Underground,8.16,12,4,SC,Patch_A,-6.28,2.95,0.42,0.0001673022126917701,5.83,Mbps,266.63,Connection lost,3,7.66,2.87,7,No,No,Other,Temperature,Underground,Yes,4.35,Stable,-4.62,Timeout,No,Stable,Yes,Network error alarm,65,30,Medium,VoIP,High,not required,Not Required,Last Month,"Phoenix, AZ, 85001, Zone E, (33.4484,-112.0740)",Aggregation,Fiber Break,Splicer,Residential,4,184.92,3.85,3.93,3.58,Planned,52.56,25.32,50.88,69.14
2023-03-15 07:00:00,2023-03-15,07:00:00,78.95574340431071,93.57054254934899,1.8180846270668343,98.52511486559357,Multi-mode,23.64,24,16,LC,Patch_B,-22.71,0.72,0.4,0.0001811952782747232,6.51,Mbps,131.12,Connection lost,6,106.35,4.93,0,No,Yes,None,Storm,Underground,Yes,2.42,Unstable,-10.66,Timeout,No,Unstable,Yes,Network error alarm,82,43,High,VoIP,Medium,not required,Not Required,Last Month,"Phoenix, AZ, 85001, Zone E, (33.4484,-112.0740)",Core,Equipment Failure,Splicer,Residential,3,130.72,5.06,4.78,9.99,Planned,87.6,75.87,70.47,70.94
2023-03-15 08:00:00,2023-03-15,08:00:00,77.94185705356846,95.63110945741266,1.8218545516558038,98.4651795359922,Single-mode,27.72,96,4,LC,Patch_C,-2.75,2.36,0.22,0.0006719442139047644,6.9,Gbps,6.94,Connection lost,10,58.34,6.33,7,No,Yes,Rodents,Temperature,Aerial,No,26.04,Unstable,-5.96,Error,Yes,Fluctuating,Yes,No alarms,86,39,High,Broadband,Medium,not required,Not Required,Last Month,"Chicago, IL, 60601, Zone C, (41.8781,-87.6298)",Core,Power Outage,Network Engineer,Residential,6,25.98,4.44,4.51,3.84,Unplanned,49.85,33.76,46.1,30.88
